scenario_id,disabled_coverage_dimension,disabled_check_id,full_evidence_digest,fixed_contract_evidence_digest,dynamic_coverage_evidence_digest,full_contract_digest,fixed_contract_digest,dynamic_coverage_contract_digest,full_decision,dynamic_coverage_decision,fixed_contract_decision,false_scale_transition,fixed_contract_refused,acceptable_rate,cost_per_acceptable_usd,p95_task_cost_usd,incremental_value_usd
a10-t1.5-h0-l0-bc4-ba0.95-ah0-v5,unit_economics,gate.unit-economics,f658dc5c4f6714040b086dc019eb22dbd05c1d40eda3052aa50fd7804925bd3f,f658dc5c4f6714040b086dc019eb22dbd05c1d40eda3052aa50fd7804925bd3f,f658dc5c4f6714040b086dc019eb22dbd05c1d40eda3052aa50fd7804925bd3f,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,51f7f0a80bf81ec970ceea18e12129c1f8817eabe83f1821df8f8f2f99f42670,765d47d968d2ca9cb9b135cc4eed212a3bc43e07cab1060a360fb39e333fa195,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,1.5000,1.5000,2.7500
a10-t1.5-h0-l0-bc4-ba0.95-ah0-v5,tail_risk,gate.tail-cost,f658dc5c4f6714040b086dc019eb22dbd05c1d40eda3052aa50fd7804925bd3f,f658dc5c4f6714040b086dc019eb22dbd05c1d40eda3052aa50fd7804925bd3f,f658dc5c4f6714040b086dc019eb22dbd05c1d40eda3052aa50fd7804925bd3f,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,645e12d88338a40425ea02c05b69a6455f11150389f10bf1303b50768b202aa2,af1d31de2a3a0f643d734d7f29d57e750149def88939262671a6eb445feed108,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,1.5000,1.5000,2.7500
a10-t1.5-h0-l0-bc4-ba0.95-ah0-v5,business_value,gate.net-value,f658dc5c4f6714040b086dc019eb22dbd05c1d40eda3052aa50fd7804925bd3f,f658dc5c4f6714040b086dc019eb22dbd05c1d40eda3052aa50fd7804925bd3f,f658dc5c4f6714040b086dc019eb22dbd05c1d40eda3052aa50fd7804925bd3f,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,20cfa904c99fa09d6aa6d8a2c020e2dc9af1c0395700ee10ef96ab4889011371,7244d0346ed5ea2b670f121756ce936d31c27e2ad60490032548a33e30873872,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,1.5000,1.5000,2.7500
a10-t1.5-h0-l0-bc4-ba0.95-ah0-v5,counterfactual,gate.counterfactual,f658dc5c4f6714040b086dc019eb22dbd05c1d40eda3052aa50fd7804925bd3f,f658dc5c4f6714040b086dc019eb22dbd05c1d40eda3052aa50fd7804925bd3f,f658dc5c4f6714040b086dc019eb22dbd05c1d40eda3052aa50fd7804925bd3f,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,0ca0fc410c3ebaca8f11e838b1f3446b4fcf5672eeca6b12b4fd20d5d05afa6b,de0d537eb5d57abdad9f90cec064a1e3690e97dd199672c877690defd93bbee7,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,1.5000,1.5000,2.7500
a10-t1.5-h0-l0-bc4-ba0.95-ah0-v5,runtime_caps,gate.runtime-caps,f658dc5c4f6714040b086dc019eb22dbd05c1d40eda3052aa50fd7804925bd3f,f658dc5c4f6714040b086dc019eb22dbd05c1d40eda3052aa50fd7804925bd3f,f658dc5c4f6714040b086dc019eb22dbd05c1d40eda3052aa50fd7804925bd3f,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,ceefcd17a15238941b5a66a1b41b7383780d35876adf1c10f223f22b5dc93470,52cb7431084b961e362d80727adc17e1f6462899f90291c087d2a3d256983122,ASSIST,SCALE,INCOMPLETE,true,true,1.000,1.5000,1.5000,2.7500
a10-t1.5-h0-l10-bc0-ba0.7-ah0-v5,outcome_quality,gate.acceptable-rate,8089a4c46a9c7916116f0fbd9ea32763d5849869779f5151dd386c1ba9a1f6ba,8089a4c46a9c7916116f0fbd9ea32763d5849869779f5151dd386c1ba9a1f6ba,8089a4c46a9c7916116f0fbd9ea32763d5849869779f5151dd386c1ba9a1f6ba,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,82817f13618571b86941ef1cc8f35866c87a2d080ab5682ea07e8e02a41cb54f,5cdbf57eab0939e1cf7b2045d463ffc37585e87adefb6b96f0c0b4106135b940,STOP,STOP,INCOMPLETE,false,false,1.000,2.5000,11.5000,-1.0000
a10-t1.5-h0-l10-bc0-ba0.7-ah0-v5,unit_economics,gate.unit-economics,8089a4c46a9c7916116f0fbd9ea32763d5849869779f5151dd386c1ba9a1f6ba,8089a4c46a9c7916116f0fbd9ea32763d5849869779f5151dd386c1ba9a1f6ba,8089a4c46a9c7916116f0fbd9ea32763d5849869779f5151dd386c1ba9a1f6ba,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,51f7f0a80bf81ec970ceea18e12129c1f8817eabe83f1821df8f8f2f99f42670,765d47d968d2ca9cb9b135cc4eed212a3bc43e07cab1060a360fb39e333fa195,STOP,STOP,INCOMPLETE,false,false,1.000,2.5000,11.5000,-1.0000
a10-t1.5-h0-l10-bc0-ba0.7-ah0-v5,tail_risk,gate.tail-cost,8089a4c46a9c7916116f0fbd9ea32763d5849869779f5151dd386c1ba9a1f6ba,8089a4c46a9c7916116f0fbd9ea32763d5849869779f5151dd386c1ba9a1f6ba,8089a4c46a9c7916116f0fbd9ea32763d5849869779f5151dd386c1ba9a1f6ba,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,645e12d88338a40425ea02c05b69a6455f11150389f10bf1303b50768b202aa2,af1d31de2a3a0f643d734d7f29d57e750149def88939262671a6eb445feed108,STOP,STOP,INCOMPLETE,false,false,1.000,2.5000,11.5000,-1.0000
a10-t1.5-h0-l10-bc0-ba0.7-ah0-v5,business_value,gate.net-value,8089a4c46a9c7916116f0fbd9ea32763d5849869779f5151dd386c1ba9a1f6ba,8089a4c46a9c7916116f0fbd9ea32763d5849869779f5151dd386c1ba9a1f6ba,8089a4c46a9c7916116f0fbd9ea32763d5849869779f5151dd386c1ba9a1f6ba,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,20cfa904c99fa09d6aa6d8a2c020e2dc9af1c0395700ee10ef96ab4889011371,7244d0346ed5ea2b670f121756ce936d31c27e2ad60490032548a33e30873872,STOP,STOP,INCOMPLETE,false,false,1.000,2.5000,11.5000,-1.0000
a10-t1.5-h0-l10-bc0-ba0.7-ah0-v5,counterfactual,gate.counterfactual,8089a4c46a9c7916116f0fbd9ea32763d5849869779f5151dd386c1ba9a1f6ba,8089a4c46a9c7916116f0fbd9ea32763d5849869779f5151dd386c1ba9a1f6ba,8089a4c46a9c7916116f0fbd9ea32763d5849869779f5151dd386c1ba9a1f6ba,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,0ca0fc410c3ebaca8f11e838b1f3446b4fcf5672eeca6b12b4fd20d5d05afa6b,de0d537eb5d57abdad9f90cec064a1e3690e97dd199672c877690defd93bbee7,STOP,ASSIST,INCOMPLETE,false,false,1.000,2.5000,11.5000,-1.0000
a10-t1.5-h0-l10-bc0-ba0.7-ah0-v5,runtime_caps,gate.runtime-caps,8089a4c46a9c7916116f0fbd9ea32763d5849869779f5151dd386c1ba9a1f6ba,8089a4c46a9c7916116f0fbd9ea32763d5849869779f5151dd386c1ba9a1f6ba,8089a4c46a9c7916116f0fbd9ea32763d5849869779f5151dd386c1ba9a1f6ba,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,ceefcd17a15238941b5a66a1b41b7383780d35876adf1c10f223f22b5dc93470,52cb7431084b961e362d80727adc17e1f6462899f90291c087d2a3d256983122,STOP,STOP,INCOMPLETE,false,false,1.000,2.5000,11.5000,-1.0000
a10-t1.5-h0-l10-bc0-ba0.95-ah0-v5,outcome_quality,gate.acceptable-rate,c4dc1f5504c99acf37172955f58cfe859ea47132ae654bf513a1cca3b3c8da59,c4dc1f5504c99acf37172955f58cfe859ea47132ae654bf513a1cca3b3c8da59,c4dc1f5504c99acf37172955f58cfe859ea47132ae654bf513a1cca3b3c8da59,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,82817f13618571b86941ef1cc8f35866c87a2d080ab5682ea07e8e02a41cb54f,5cdbf57eab0939e1cf7b2045d463ffc37585e87adefb6b96f0c0b4106135b940,STOP,STOP,INCOMPLETE,false,false,1.000,2.5000,11.5000,-2.2500
a10-t1.5-h0-l10-bc0-ba0.95-ah0-v5,unit_economics,gate.unit-economics,c4dc1f5504c99acf37172955f58cfe859ea47132ae654bf513a1cca3b3c8da59,c4dc1f5504c99acf37172955f58cfe859ea47132ae654bf513a1cca3b3c8da59,c4dc1f5504c99acf37172955f58cfe859ea47132ae654bf513a1cca3b3c8da59,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,51f7f0a80bf81ec970ceea18e12129c1f8817eabe83f1821df8f8f2f99f42670,765d47d968d2ca9cb9b135cc4eed212a3bc43e07cab1060a360fb39e333fa195,STOP,STOP,INCOMPLETE,false,false,1.000,2.5000,11.5000,-2.2500
a10-t1.5-h0-l10-bc0-ba0.95-ah0-v5,tail_risk,gate.tail-cost,c4dc1f5504c99acf37172955f58cfe859ea47132ae654bf513a1cca3b3c8da59,c4dc1f5504c99acf37172955f58cfe859ea47132ae654bf513a1cca3b3c8da59,c4dc1f5504c99acf37172955f58cfe859ea47132ae654bf513a1cca3b3c8da59,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,645e12d88338a40425ea02c05b69a6455f11150389f10bf1303b50768b202aa2,af1d31de2a3a0f643d734d7f29d57e750149def88939262671a6eb445feed108,STOP,STOP,INCOMPLETE,false,false,1.000,2.5000,11.5000,-2.2500
a10-t1.5-h0-l10-bc0-ba0.95-ah0-v5,business_value,gate.net-value,c4dc1f5504c99acf37172955f58cfe859ea47132ae654bf513a1cca3b3c8da59,c4dc1f5504c99acf37172955f58cfe859ea47132ae654bf513a1cca3b3c8da59,c4dc1f5504c99acf37172955f58cfe859ea47132ae654bf513a1cca3b3c8da59,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,20cfa904c99fa09d6aa6d8a2c020e2dc9af1c0395700ee10ef96ab4889011371,7244d0346ed5ea2b670f121756ce936d31c27e2ad60490032548a33e30873872,STOP,STOP,INCOMPLETE,false,false,1.000,2.5000,11.5000,-2.2500
a10-t1.5-h0-l10-bc0-ba0.95-ah0-v5,counterfactual,gate.counterfactual,c4dc1f5504c99acf37172955f58cfe859ea47132ae654bf513a1cca3b3c8da59,c4dc1f5504c99acf37172955f58cfe859ea47132ae654bf513a1cca3b3c8da59,c4dc1f5504c99acf37172955f58cfe859ea47132ae654bf513a1cca3b3c8da59,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,0ca0fc410c3ebaca8f11e838b1f3446b4fcf5672eeca6b12b4fd20d5d05afa6b,de0d537eb5d57abdad9f90cec064a1e3690e97dd199672c877690defd93bbee7,STOP,ASSIST,INCOMPLETE,false,false,1.000,2.5000,11.5000,-2.2500
a10-t1.5-h0-l10-bc0-ba0.95-ah0-v5,runtime_caps,gate.runtime-caps,c4dc1f5504c99acf37172955f58cfe859ea47132ae654bf513a1cca3b3c8da59,c4dc1f5504c99acf37172955f58cfe859ea47132ae654bf513a1cca3b3c8da59,c4dc1f5504c99acf37172955f58cfe859ea47132ae654bf513a1cca3b3c8da59,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,ceefcd17a15238941b5a66a1b41b7383780d35876adf1c10f223f22b5dc93470,52cb7431084b961e362d80727adc17e1f6462899f90291c087d2a3d256983122,STOP,STOP,INCOMPLETE,false,false,1.000,2.5000,11.5000,-2.2500
a10-t1.5-h0-l10-bc4-ba0.7-ah0-v5,outcome_quality,gate.acceptable-rate,f4c1b4c2a7b17604f09778c177d4f8f2ca5e4cd3bb5646c0b2858358feddfec6,f4c1b4c2a7b17604f09778c177d4f8f2ca5e4cd3bb5646c0b2858358feddfec6,f4c1b4c2a7b17604f09778c177d4f8f2ca5e4cd3bb5646c0b2858358feddfec6,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,82817f13618571b86941ef1cc8f35866c87a2d080ab5682ea07e8e02a41cb54f,5cdbf57eab0939e1cf7b2045d463ffc37585e87adefb6b96f0c0b4106135b940,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,2.5000,11.5000,3.0000
a10-t1.5-h0-l10-bc4-ba0.7-ah0-v5,unit_economics,gate.unit-economics,f4c1b4c2a7b17604f09778c177d4f8f2ca5e4cd3bb5646c0b2858358feddfec6,f4c1b4c2a7b17604f09778c177d4f8f2ca5e4cd3bb5646c0b2858358feddfec6,f4c1b4c2a7b17604f09778c177d4f8f2ca5e4cd3bb5646c0b2858358feddfec6,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,51f7f0a80bf81ec970ceea18e12129c1f8817eabe83f1821df8f8f2f99f42670,765d47d968d2ca9cb9b135cc4eed212a3bc43e07cab1060a360fb39e333fa195,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,2.5000,11.5000,3.0000
a10-t1.5-h0-l10-bc4-ba0.7-ah0-v5,tail_risk,gate.tail-cost,f4c1b4c2a7b17604f09778c177d4f8f2ca5e4cd3bb5646c0b2858358feddfec6,f4c1b4c2a7b17604f09778c177d4f8f2ca5e4cd3bb5646c0b2858358feddfec6,f4c1b4c2a7b17604f09778c177d4f8f2ca5e4cd3bb5646c0b2858358feddfec6,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,645e12d88338a40425ea02c05b69a6455f11150389f10bf1303b50768b202aa2,af1d31de2a3a0f643d734d7f29d57e750149def88939262671a6eb445feed108,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,2.5000,11.5000,3.0000
a10-t1.5-h0-l10-bc4-ba0.7-ah0-v5,business_value,gate.net-value,f4c1b4c2a7b17604f09778c177d4f8f2ca5e4cd3bb5646c0b2858358feddfec6,f4c1b4c2a7b17604f09778c177d4f8f2ca5e4cd3bb5646c0b2858358feddfec6,f4c1b4c2a7b17604f09778c177d4f8f2ca5e4cd3bb5646c0b2858358feddfec6,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,20cfa904c99fa09d6aa6d8a2c020e2dc9af1c0395700ee10ef96ab4889011371,7244d0346ed5ea2b670f121756ce936d31c27e2ad60490032548a33e30873872,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,2.5000,11.5000,3.0000
a10-t1.5-h0-l10-bc4-ba0.7-ah0-v5,counterfactual,gate.counterfactual,f4c1b4c2a7b17604f09778c177d4f8f2ca5e4cd3bb5646c0b2858358feddfec6,f4c1b4c2a7b17604f09778c177d4f8f2ca5e4cd3bb5646c0b2858358feddfec6,f4c1b4c2a7b17604f09778c177d4f8f2ca5e4cd3bb5646c0b2858358feddfec6,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,0ca0fc410c3ebaca8f11e838b1f3446b4fcf5672eeca6b12b4fd20d5d05afa6b,de0d537eb5d57abdad9f90cec064a1e3690e97dd199672c877690defd93bbee7,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,2.5000,11.5000,3.0000
a10-t1.5-h0-l10-bc4-ba0.7-ah0-v5,runtime_caps,gate.runtime-caps,f4c1b4c2a7b17604f09778c177d4f8f2ca5e4cd3bb5646c0b2858358feddfec6,f4c1b4c2a7b17604f09778c177d4f8f2ca5e4cd3bb5646c0b2858358feddfec6,f4c1b4c2a7b17604f09778c177d4f8f2ca5e4cd3bb5646c0b2858358feddfec6,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,ceefcd17a15238941b5a66a1b41b7383780d35876adf1c10f223f22b5dc93470,52cb7431084b961e362d80727adc17e1f6462899f90291c087d2a3d256983122,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,2.5000,11.5000,3.0000
a10-t1.5-h0-l10-bc4-ba0.95-ah0-v5,outcome_quality,gate.acceptable-rate,ed77402b4cf767dcf5fc18857c553cee6cd4cc42b6cde78f6dceaed4e5ec2883,ed77402b4cf767dcf5fc18857c553cee6cd4cc42b6cde78f6dceaed4e5ec2883,ed77402b4cf767dcf5fc18857c553cee6cd4cc42b6cde78f6dceaed4e5ec2883,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,82817f13618571b86941ef1cc8f35866c87a2d080ab5682ea07e8e02a41cb54f,5cdbf57eab0939e1cf7b2045d463ffc37585e87adefb6b96f0c0b4106135b940,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,2.5000,11.5000,1.7500
a10-t1.5-h0-l10-bc4-ba0.95-ah0-v5,unit_economics,gate.unit-economics,ed77402b4cf767dcf5fc18857c553cee6cd4cc42b6cde78f6dceaed4e5ec2883,ed77402b4cf767dcf5fc18857c553cee6cd4cc42b6cde78f6dceaed4e5ec2883,ed77402b4cf767dcf5fc18857c553cee6cd4cc42b6cde78f6dceaed4e5ec2883,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,51f7f0a80bf81ec970ceea18e12129c1f8817eabe83f1821df8f8f2f99f42670,765d47d968d2ca9cb9b135cc4eed212a3bc43e07cab1060a360fb39e333fa195,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,2.5000,11.5000,1.7500
a10-t1.5-h0-l10-bc4-ba0.95-ah0-v5,tail_risk,gate.tail-cost,ed77402b4cf767dcf5fc18857c553cee6cd4cc42b6cde78f6dceaed4e5ec2883,ed77402b4cf767dcf5fc18857c553cee6cd4cc42b6cde78f6dceaed4e5ec2883,ed77402b4cf767dcf5fc18857c553cee6cd4cc42b6cde78f6dceaed4e5ec2883,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,645e12d88338a40425ea02c05b69a6455f11150389f10bf1303b50768b202aa2,af1d31de2a3a0f643d734d7f29d57e750149def88939262671a6eb445feed108,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,2.5000,11.5000,1.7500
a10-t1.5-h0-l10-bc4-ba0.95-ah0-v5,business_value,gate.net-value,ed77402b4cf767dcf5fc18857c553cee6cd4cc42b6cde78f6dceaed4e5ec2883,ed77402b4cf767dcf5fc18857c553cee6cd4cc42b6cde78f6dceaed4e5ec2883,ed77402b4cf767dcf5fc18857c553cee6cd4cc42b6cde78f6dceaed4e5ec2883,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,20cfa904c99fa09d6aa6d8a2c020e2dc9af1c0395700ee10ef96ab4889011371,7244d0346ed5ea2b670f121756ce936d31c27e2ad60490032548a33e30873872,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,2.5000,11.5000,1.7500
a10-t1.5-h0-l10-bc4-ba0.95-ah0-v5,counterfactual,gate.counterfactual,ed77402b4cf767dcf5fc18857c553cee6cd4cc42b6cde78f6dceaed4e5ec2883,ed77402b4cf767dcf5fc18857c553cee6cd4cc42b6cde78f6dceaed4e5ec2883,ed77402b4cf767dcf5fc18857c553cee6cd4cc42b6cde78f6dceaed4e5ec2883,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,0ca0fc410c3ebaca8f11e838b1f3446b4fcf5672eeca6b12b4fd20d5d05afa6b,de0d537eb5d57abdad9f90cec064a1e3690e97dd199672c877690defd93bbee7,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,2.5000,11.5000,1.7500
a10-t1.5-h0-l10-bc4-ba0.95-ah0-v5,runtime_caps,gate.runtime-caps,ed77402b4cf767dcf5fc18857c553cee6cd4cc42b6cde78f6dceaed4e5ec2883,ed77402b4cf767dcf5fc18857c553cee6cd4cc42b6cde78f6dceaed4e5ec2883,ed77402b4cf767dcf5fc18857c553cee6cd4cc42b6cde78f6dceaed4e5ec2883,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,ceefcd17a15238941b5a66a1b41b7383780d35876adf1c10f223f22b5dc93470,52cb7431084b961e362d80727adc17e1f6462899f90291c087d2a3d256983122,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,2.5000,11.5000,1.7500
a10-t1.5-h5-l0-bc0-ba0.7-ah0-v5,outcome_quality,gate.acceptable-rate,fbb9d15f51cc84d8607e226b36374268f94386820fdccbd4026a98c2f97cdbc3,fbb9d15f51cc84d8607e226b36374268f94386820fdccbd4026a98c2f97cdbc3,fbb9d15f51cc84d8607e226b36374268f94386820fdccbd4026a98c2f97cdbc3,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,82817f13618571b86941ef1cc8f35866c87a2d080ab5682ea07e8e02a41cb54f,5cdbf57eab0939e1cf7b2045d463ffc37585e87adefb6b96f0c0b4106135b940,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,1.5000,1.5000,0.0000
a10-t1.5-h5-l0-bc0-ba0.7-ah0-v5,unit_economics,gate.unit-economics,fbb9d15f51cc84d8607e226b36374268f94386820fdccbd4026a98c2f97cdbc3,fbb9d15f51cc84d8607e226b36374268f94386820fdccbd4026a98c2f97cdbc3,fbb9d15f51cc84d8607e226b36374268f94386820fdccbd4026a98c2f97cdbc3,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,51f7f0a80bf81ec970ceea18e12129c1f8817eabe83f1821df8f8f2f99f42670,765d47d968d2ca9cb9b135cc4eed212a3bc43e07cab1060a360fb39e333fa195,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,1.5000,1.5000,0.0000
a10-t1.5-h5-l0-bc0-ba0.7-ah0-v5,tail_risk,gate.tail-cost,fbb9d15f51cc84d8607e226b36374268f94386820fdccbd4026a98c2f97cdbc3,fbb9d15f51cc84d8607e226b36374268f94386820fdccbd4026a98c2f97cdbc3,fbb9d15f51cc84d8607e226b36374268f94386820fdccbd4026a98c2f97cdbc3,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,645e12d88338a40425ea02c05b69a6455f11150389f10bf1303b50768b202aa2,af1d31de2a3a0f643d734d7f29d57e750149def88939262671a6eb445feed108,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,1.5000,1.5000,0.0000
a10-t1.5-h5-l0-bc0-ba0.7-ah0-v5,business_value,gate.net-value,fbb9d15f51cc84d8607e226b36374268f94386820fdccbd4026a98c2f97cdbc3,fbb9d15f51cc84d8607e226b36374268f94386820fdccbd4026a98c2f97cdbc3,fbb9d15f51cc84d8607e226b36374268f94386820fdccbd4026a98c2f97cdbc3,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,20cfa904c99fa09d6aa6d8a2c020e2dc9af1c0395700ee10ef96ab4889011371,7244d0346ed5ea2b670f121756ce936d31c27e2ad60490032548a33e30873872,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,1.5000,1.5000,0.0000
a10-t1.5-h5-l0-bc0-ba0.7-ah0-v5,counterfactual,gate.counterfactual,fbb9d15f51cc84d8607e226b36374268f94386820fdccbd4026a98c2f97cdbc3,fbb9d15f51cc84d8607e226b36374268f94386820fdccbd4026a98c2f97cdbc3,fbb9d15f51cc84d8607e226b36374268f94386820fdccbd4026a98c2f97cdbc3,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,0ca0fc410c3ebaca8f11e838b1f3446b4fcf5672eeca6b12b4fd20d5d05afa6b,de0d537eb5d57abdad9f90cec064a1e3690e97dd199672c877690defd93bbee7,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,1.5000,1.5000,0.0000
a10-t1.5-h5-l0-bc0-ba0.7-ah0-v5,runtime_caps,gate.runtime-caps,fbb9d15f51cc84d8607e226b36374268f94386820fdccbd4026a98c2f97cdbc3,fbb9d15f51cc84d8607e226b36374268f94386820fdccbd4026a98c2f97cdbc3,fbb9d15f51cc84d8607e226b36374268f94386820fdccbd4026a98c2f97cdbc3,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,ceefcd17a15238941b5a66a1b41b7383780d35876adf1c10f223f22b5dc93470,52cb7431084b961e362d80727adc17e1f6462899f90291c087d2a3d256983122,ASSIST,SCALE,INCOMPLETE,true,true,1.000,1.5000,1.5000,0.0000
a10-t1.5-h5-l0-bc0-ba0.95-ah0-v5,outcome_quality,gate.acceptable-rate,d74190054e4c1ac6c0289ae50e749341d428477289a12acbc9c4adfe52fa3318,d74190054e4c1ac6c0289ae50e749341d428477289a12acbc9c4adfe52fa3318,d74190054e4c1ac6c0289ae50e749341d428477289a12acbc9c4adfe52fa3318,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,82817f13618571b86941ef1cc8f35866c87a2d080ab5682ea07e8e02a41cb54f,5cdbf57eab0939e1cf7b2045d463ffc37585e87adefb6b96f0c0b4106135b940,STOP,STOP,INCOMPLETE,false,false,1.000,1.5000,1.5000,-1.2500
a10-t1.5-h5-l0-bc0-ba0.95-ah0-v5,unit_economics,gate.unit-economics,d74190054e4c1ac6c0289ae50e749341d428477289a12acbc9c4adfe52fa3318,d74190054e4c1ac6c0289ae50e749341d428477289a12acbc9c4adfe52fa3318,d74190054e4c1ac6c0289ae50e749341d428477289a12acbc9c4adfe52fa3318,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,51f7f0a80bf81ec970ceea18e12129c1f8817eabe83f1821df8f8f2f99f42670,765d47d968d2ca9cb9b135cc4eed212a3bc43e07cab1060a360fb39e333fa195,STOP,STOP,INCOMPLETE,false,false,1.000,1.5000,1.5000,-1.2500
a10-t1.5-h5-l0-bc0-ba0.95-ah0-v5,tail_risk,gate.tail-cost,d74190054e4c1ac6c0289ae50e749341d428477289a12acbc9c4adfe52fa3318,d74190054e4c1ac6c0289ae50e749341d428477289a12acbc9c4adfe52fa3318,d74190054e4c1ac6c0289ae50e749341d428477289a12acbc9c4adfe52fa3318,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,645e12d88338a40425ea02c05b69a6455f11150389f10bf1303b50768b202aa2,af1d31de2a3a0f643d734d7f29d57e750149def88939262671a6eb445feed108,STOP,STOP,INCOMPLETE,false,false,1.000,1.5000,1.5000,-1.2500
a10-t1.5-h5-l0-bc0-ba0.95-ah0-v5,business_value,gate.net-value,d74190054e4c1ac6c0289ae50e749341d428477289a12acbc9c4adfe52fa3318,d74190054e4c1ac6c0289ae50e749341d428477289a12acbc9c4adfe52fa3318,d74190054e4c1ac6c0289ae50e749341d428477289a12acbc9c4adfe52fa3318,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,20cfa904c99fa09d6aa6d8a2c020e2dc9af1c0395700ee10ef96ab4889011371,7244d0346ed5ea2b670f121756ce936d31c27e2ad60490032548a33e30873872,STOP,STOP,INCOMPLETE,false,false,1.000,1.5000,1.5000,-1.2500
a10-t1.5-h5-l0-bc0-ba0.95-ah0-v5,counterfactual,gate.counterfactual,d74190054e4c1ac6c0289ae50e749341d428477289a12acbc9c4adfe52fa3318,d74190054e4c1ac6c0289ae50e749341d428477289a12acbc9c4adfe52fa3318,d74190054e4c1ac6c0289ae50e749341d428477289a12acbc9c4adfe52fa3318,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,0ca0fc410c3ebaca8f11e838b1f3446b4fcf5672eeca6b12b4fd20d5d05afa6b,de0d537eb5d57abdad9f90cec064a1e3690e97dd199672c877690defd93bbee7,STOP,ASSIST,INCOMPLETE,false,false,1.000,1.5000,1.5000,-1.2500
